Category: ALL
Cores: 10
mu: 0.000313248
lambdaD: 2.21132399
I_percentage: 1
NSteps: 50
Weights threshold: 0.0
Weights threshold mode: NO
Subjects: 212
Total time (s): 3894.31
Triangles count: 10955.75
+------+---------+--------+-------------+------------+
|  CG  | Avg MSE | SD MSE | Avg Pearson | SD Pearson |
+------+---------+--------+-------------+------------+
|  AD  |  0.003  |  0.0   |    0.9662   |    0.02    |
| LMCI |  0.0064 |  0.02  |    0.9225   |    0.18    |
| MCI  |  0.0107 |  0.01  |    0.7677   |    0.28    |
| EMCI |  0.0064 |  0.02  |    0.9163   |    0.2     |
|  CN  |  0.0044 |  0.01  |    0.9453   |    0.1     |
| ALL  |  0.0061 |  0.02  |    0.9093   |    0.19    |
+------+---------+--------+-------------+------------+
+---------------------------------------------------------------------------------+--------+---------+
|                                        ID                                       |  MSE   | Pearson |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2213/ | 0.0019 |  0.939  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2216/ | 0.001  |  0.9526 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2219/ | 0.0005 |  0.9778 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2234/ | 0.0006 |  0.9719 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2238/ | 0.0019 |  0.9648 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2239/ | 0.0023 |  0.9425 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2245/ | 0.0009 |  0.9447 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2263/ | 0.0008 |  0.9664 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2301/ | 0.0027 |  0.9687 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2304/ | 0.008  |  0.9607 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2308/ | 0.0008 |  0.977  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2336/ | 0.0025 |  0.9677 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2360/ | 0.0089 |  0.9459 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2367/ | 0.0015 |  0.9516 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2379/ | 0.0028 |  0.9675 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2390/ | 0.0007 |  0.972  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2392/ | 0.0012 |  0.946  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2405/ | 0.0005 |  0.9742 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2407/ | 0.0008 |  0.9632 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4051/ | 0.1418 |  -0.137 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4072/ | 0.0033 |  0.9521 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4143/ | 0.0008 |  0.9405 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4168/ | 0.0006 |  0.9673 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4184/ | 0.0005 |  0.968  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4185/ | 0.0016 |  0.9775 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4188/ | 0.0663 |  0.9203 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4199/ | 0.0008 |  0.9801 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4216/ | 0.0007 |  0.9807 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4271/ | 0.0306 |  -0.009 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4272/ | 0.0009 |  0.977  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4301/ | 0.0009 |  0.9637 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4332/ | 0.0011 |  0.9809 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4380/ | 0.0033 |  0.9239 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4404/ | 0.0011 |  0.9494 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4419/ | 0.0032 |  0.9592 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4434/ | 0.0003 |  0.9772 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4455/ | 0.0007 |  0.9773 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4513/ | 0.0017 |  0.9434 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI4594/ | 0.0034 |  0.9729 |
