Category: ALL
LR: 0.0001
Weight Decay: 0.0
Batch: 8
Epochs: 30
Hidden1: 64
Hidden2: 64
Hidden3: 64
Dropout: 0.5
Negative Slope: 0.05
Subjects: 212
Total time (s): 2119.85
+------+---------+--------+-------------+------------+
|  CG  | Avg MSE | SD MSE | Avg Pearson | SD Pearson |
+------+---------+--------+-------------+------------+
|  AD  |  0.0029 | 0.0027 |    0.9613   |   0.0179   |
| LMCI |  0.0062 | 0.0222 |    0.9164   |   0.1821   |
| MCI  |  0.0092 | 0.0093 |    0.7641   |   0.2775   |
| EMCI |  0.0064 | 0.0203 |    0.915    |   0.1976   |
|  CN  |  0.0043 | 0.0099 |    0.9391   |   0.1017   |
| ALL  |  0.0058 | 0.0163 |    0.905    |   0.188    |
+------+---------+--------+-------------+------------+
+-------------------------------------------------------------------+--------+---------+
|                                 ID                                |  MSE   | Pearson |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4051/ | 0.1478 | -0.1343 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4072/ | 0.0025 |  0.9573 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4143/ | 0.0009 |  0.9362 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4168/ | 0.0007 |  0.9688 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4184/ | 0.0005 |   0.97  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4185/ | 0.0012 |  0.975  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4188/ | 0.0569 |  0.9296 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4199/ | 0.0009 |  0.9788 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4216/ | 0.0004 |  0.981  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4271/ | 0.0309 | -0.0297 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4272/ | 0.001  |  0.9733 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4301/ | 0.0008 |  0.9668 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4332/ | 0.0012 |  0.9752 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4380/ | 0.0022 |  0.926  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4404/ | 0.0013 |  0.9408 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4419/ | 0.0017 |  0.9512 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4434/ | 0.0003 |  0.9769 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4455/ | 0.0007 |  0.9716 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4513/ | 0.0018 |  0.9389 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4594/ | 0.0037 |  0.9743 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4674/ | 0.0006 |  0.9641 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4706/ | 0.0009 |  0.967  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4858/ | 0.0025 |  0.946  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4874/ | 0.0016 |  0.9842 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4891/ | 0.002  |  0.9768 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4893/ | 0.0046 |  0.9519 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4919/ | 0.018  |  0.9323 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4926/ | 0.0072 |  0.9743 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4944/ | 0.001  |  0.9526 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI4974/ | 0.0009 |  0.9503 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI5004/ | 0.0007 |  0.9806 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI5007/ | 0.0004 |  0.9578 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4030/ | 0.0014 |  0.9453 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4061/ | 0.001  |  0.9592 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4094/ | 0.0014 |  0.9657 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4114/ | 0.001  |  0.9277 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4115/ | 0.0014 |  0.8838 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4162/ | 0.0012 |  0.9256 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4187/ | 0.001  |  0.9626 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4197/ | 0.0011 |  0.9655 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4210/ | 0.0286 |  0.5386 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4214/ | 0.0088 |  0.8151 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4229/ | 0.001  |  0.9816 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4240/ | 0.1536 | -0.2322 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4287/ | 0.0015 |  0.9756 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-LMCI4354/ | 0.0009 |  0.9497 |
